date,away,home,vegasHomeLine,bbmiHomeLine,bbmiWinProb,actualAwayScore,actualHomeScore,fakeBet,fakeWin,vegaswinprob
2026-01-28,California,Florida State,-2.5,5.5,0.2977060897440449,61,63,100,187,0.6060606060606061
2026-01-28,La Salle,Fordham,-4.5,-8.5,0.8009755973940236,58,64,100,191,0.6622516556291391
2026-01-28,Oakland,Fort Wayne,1.5,-1.5,0.553003163979523,74,65,100,0,0.48780487804878053
2026-01-28,Davidson,George Mason,-8.5,-8.5,0.8066382560308549,52,60,,,0.819672131147541
2026-01-28,DePaul,Georgetown,-3.5,-1.5,0.5549081616607128,61,70,100,0,0.6369426751592356
2026-01-28,Tennessee,Georgia,-2.5,-4.5,0.664465557363024,86,85,100,0,0.5847953216374269
2026-01-28,USC,Iowa,-10.5,-8.5,0.8186992218856106,72,73,100,200,0.8771929824561404
2026-01-28,Western Kentucky,Kennesaw State,-5.5,-8.5,0.8169208752876388,69,72,100,0,0.7042253521126761
2026-01-28,Mississippi St.,LSU,-6.5,-10.5,0.873094760415501,80,66,100,0,0.7633587786259541
2026-01-28,Bucknell,Lafayette,-3.5,-4.5,0.6561089222270525,79,81,100,0,0.6211180124223602
2026-01-28,American,Loyola (MD),4.5,6.5,0.2693100478592094,68,77,100,0,0.3921568627450981
2026-01-28,Oregon State,Loyola Marymount,-6.5,-8.5,0.8209037789145308,72,69,100,0,0.7518796992481203
2026-01-28,Stanford,Miami (FL),-8.5,-10.5,0.8698083662610337,70,79,100,183,0.8333333333333334
2026-01-28,Sam Houston State,Missouri State,-1.5,5.5,0.29347055596368865,80,71,100,187,0.5649717514124294
2026-01-28,Illinois State,Murray State,-3.5,-2.5,0.605838486803001,70,65,100,195,0.6289308176100629
2026-01-28,Delaware,New Mexico State,-11.5,-12.5,0.9102352529101977,73,64,100,0,0.9090909090909091
2026-01-28,South Dakota State,Omaha,1.5,2.5,0.3937728597081487,71,80,100,0,0.48780487804878053
2026-01-28,UCLA,Oregon,4.5,6.5,0.26909394606462145,73,57,100,195,0.37037037037037035
2026-01-28,Portland,Pacific,-7.5,-10.5,0.8748614867321752,51,74,100,191,0.7633587786259541
2026-01-28,San Diego,Pepperdine,1.5,4.5,0.3468801291555025,92,88,100,191,0.48780487804878053
2026-01-28,Central Arkansas,Queens University,-5.5,-2.5,0.5734716617894624,100,90,100,191,0.6944444444444444
2026-01-28,IU Indy,Robert Morris,-8.5,-14.5,0.9441943785918505,58,74,100,187,0.7936507936507936
2026-01-28,Colorado State,San Diego State,-8.5,-6.5,0.7478386273169091,50,73,100,0,0.819672131147541
2026-01-28,San Francisco,Santa Clara,-10.5,-8.5,0.802150535876278,73,88,100,0,0.8695652173913044
2026-01-28,Xavier,Seton Hall,-6.5,-6.5,0.7557545676054112,68,86,,,0.7518796992481203
2026-01-28,Florida,South Carolina,10.5,3.5,0.3682008510104,95,48,100,0,0.17391304347826086
2026-01-28,Northern Iowa,Southern Illinois,-1.5,1.5,0.4499187344658534,50,65,100,0,0.5555555555555556
2026-01-28,Mississippi Valley State,Southern,-21.5,-21.5,0.9902381528648475,69,80,,,0.9900990099009901
2026-01-28,Butler,St. John's,-12.5,-7.5,0.7964453781805632,70,92,100,0,0.9259259259259258
2026-01-28,Houston,TCU,8.5,3.5,0.3523961896144505,79,70,100,0,0.23809523809523808
2026-01-28,Charlotte,Temple,-4.5,-3.5,0.6460966642594402,80,76,100,195,0.6622516556291391
2026-01-28,Marshall,Texas State,2.5,4.5,0.33275020300974345,68,72,100,0,0.4444444444444444
2026-01-28,South Florida,Tulane,7.5,9.5,0.15038561014962193,97,83,100,191,0.2631578947368421
2026-01-28,North Texas,Tulsa,-9.5,-11.5,0.8801807639503314,66,82,100,195,0.8547008547008548
2026-01-28,Denver,UMKC,3.5,7.5,0.21833214821444769,69,61,100,200,0.3921568627450981
2026-01-28,Louisiana Tech,UTEP,-2.5,3.5,0.3600025969034283,69,59,100,191,0.591715976331361
2026-01-28,UAB,UTSA,13.5,14.5,0.06373215381891606,83,73,100,0,0.11764705882352941
2026-01-28,Wyoming,Utah State,-13.5,-9.5,0.8454304929895404,62,94,100,0,0.9345794392523364
2026-01-28,Belmont,Valparaiso,4.5,5.5,0.2774807335099079,78,77,100,0,0.3846153846153846
2026-01-28,Seattle,Washington State,-1.5,1.5,0.46245749015061155,58,70,100,0,0.5555555555555556
2026-01-28,Minnesota,Wisconsin,-8.5,-7.5,0.7810430233169336,63,67,100,191,0.819672131147541
2026-01-01,Utah Tech,Abilene Christian,-3.5,2.5,0.4242715017378702,76,70,100,195,0.6211180124223602
2026-01-29,NJIT,Albany,-4.5,-9.5,0.8524860800858081,77,68,100,0,0.6666666666666666
2026-01-29,Bryant,Binghamton,1.5,-1.5,0.5574866513830214,60,63,100,187,0.5
2026-01-29,Cal Poly,Cal State Bakersfield,1.5,-1.5,0.5631918250243982,104,79,100,0,0.48780487804878053
2026-01-29,UC Davis,Cal State Northridge,-1.5,-1.5,0.542157532105326,78,94,,,0.5649717514124294
2026-01-29,Stony Brook,Campbell,-5.5,-3.5,0.6136667966145388,81,69,100,191,0.7142857142857143
2026-01-29,Radford,Charleston Southern,-1.5,-5.5,0.7243880935593101,84,75,100,0,0.5747126436781609
2026-01-29,Wofford,Chattanooga,-1.5,-3.5,0.612577959358316,81,55,100,0,0.5649717514124294
2026-01-29,Hampton,Drexel,-3.5,-5.5,0.6963222137741965,51,58,100,187,0.6369426751592356
2026-01-29,Western Carolina,East Tennessee State,-10.5,-13.5,0.9324233594060682,90,88,100,0,0.8849557522123894
2026-01-29,Tennessee-Martin,Eastern Illinois,3.5,4.5,0.3460006023655837,76,68,100,191,0.4
2026-01-29,William & Mary,Elon,2.5,3.5,0.3655401340543344,76,79,100,0,0.45454545454545453
2026-01-29,North Alabama,Florida Gulf Coast,-8.5,-11.5,0.8834129389159199,64,72,100,0,0.8333333333333334
2026-01-29,Samford,Furman,-6.5,-9.5,0.8438882663823255,73,78,100,0,0.7633587786259541
2026-01-29,Presbyterian,High Point,-17.5,-21.5,0.9896851699863151,81,84,100,0,0.9803921568627451
2026-01-29,Charleston,Hofstra,-3.5,-8.5,0.8260319236015577,66,64,100,0,0.6369426751592356
2026-01-29,Washington,Illinois,-12.5,-13.5,0.9199360110002761,66,75,100,0,0.9259259259259258
2026-01-29,Colorado,Iowa State,-17.5,-16.5,0.963066560002368,67,97,100,0,0.970873786407767
2026-01-29,Lipscomb,Jacksonville,4.5,5.5,0.3053839003324288,65,70,100,0,0.36363636363636365
2026-01-29,Le Moyne,LIU,-8.5,-5.5,0.6927717049304498,61,83,100,0,0.7751937984496123
2026-01-29,Georgia State,Louisiana,2.5,2.5,0.4117936964502119,72,82,,,0.46511627906976744
2026-01-29,Florida Atlantic,Memphis,-1.5,-2.5,0.5951621591898604,65,92,100,183,0.5649717514124294
2026-01-29,UNC Greensboro,Mercer,-11.5,-19.5,0.982401684095088,77,95,100,191,0.9009009009009008
2026-01-29,New Haven,Mercyhurst,-5.5,-9.5,0.8527728232214516,51,70,100,200,0.6944444444444444
2026-01-29,Liberty,Middle Tennessee,1.5,2.5,0.4253744525670896,81,65,100,187,0.5
2026-01-29,North Carolina A&T,Monmouth,-9.5,-6.5,0.7519869116157432,81,83,100,200,0.8333333333333334
2026-01-29,SIU-Edwardsville,Morehead State,-1.5,-2.5,0.5886194271072985,65,67,100,200,0.5464480874316939
2026-01-29,Idaho,Northern Colorado,-2.5,-2.5,0.5906950762451746,83,91,,,0.5988023952095809
2026-01-29,Umass Lowell,New Hampshire,-3.5,-6.5,0.746417737816942,61,66,100,191,0.6289308176100629
2026-01-29,Stetson,North Florida,-1.5,-4.5,0.668871800495022,84,77,100,0,0.5649717514124294
2026-01-29,Eastern Washington,Northern Arizona,1.5,-5.5,0.69232253883928,86,92,100,187,0.5
2026-01-29,Penn State,Northwestern,-7.5,-14.5,0.9448189282522689,73,94,100,191,0.78125
2026-01-29,Montana,Portland State,-4.5,-3.5,0.6351709034835921,64,60,100,200,0.6535947712418301
2026-01-29,Montana State,Sacramento State,5.5,4.5,0.31517138826636604,80,83,100,183,0.3448275862068966
2026-01-29,Coastal Carolina,South Alabama,-5.5,-4.5,0.6722976842701611,48,53,100,191,0.6993006993006994
2026-01-29,Longwood,USC Upstate,-3.5,-1.5,0.5641116121781169,60,65,100,0,0.6211180124223602
2026-01-29,Oral Roberts,South Dakota,-3.5,-10.5,0.8609526824545334,69,77,100,183,0.6493506493506493
2026-01-29,Lindenwood,Southern Indiana,3.5,10.5,0.12479590285931863,73,60,100,200,0.3921568627450981
2026-01-29,Appalachian State,Southern Miss,1.5,2.5,0.4279657652926572,70,63,100,191,0.48780487804878053
2026-01-29,North Dakota,St. Thomas,-12.5,-12.5,0.913314530284269,81,80,,,0.9090909090909091
2026-01-29,Fairleigh Dickinson,Stonehill,-1.5,-4.5,0.6813621065240887,57,58,100,0,0.5555555555555556
2026-01-29,Utah Valley,Tarleton State,3.5,4.5,0.31290872610294385,83,55,100,195,0.4
2026-01-29,Little Rock,Tennessee State,-5.5,-8.5,0.810780945099937,63,70,100,195,0.6993006993006994
2026-01-29,VMI,The Citadel,-3.5,-3.5,0.6446922684639577,56,80,,,0.6211180124223602
2026-01-29,UNC Wilmington,Towson,-1.5,3.5,0.37592458722960087,82,73,100,195,0.5555555555555556
2026-01-29,James Madison,Troy,-9.5,-12.5,0.9140470033391919,73,64,100,0,0.8333333333333334
2026-01-29,Hawaii,UC Irvine,-1.5,-2.5,0.5939474173772754,76,87,100,187,0.5649717514124294
2026-01-29,Long Beach State,UC Riverside,2.5,0.5,0.4944228700888138,61,71,100,187,0.45454545454545453
2026-01-29,UC Santa Barbara,UC San Diego,-3.5,-0.5,0.5025941294701106,62,48,100,195,0.6211180124223602
2026-01-29,Gardner-Webb,UNC Asheville,-17.5,-18.5,0.9741015019994244,50,69,100,187,0.9803921568627451
2026-01-29,Southern Utah,Texas-Arlington,-8.5,-15.5,0.9549686126327772,61,80,100,191,0.819672131147541
2026-01-29,UMBC,Vermont,-7.5,-1.5,0.5562732918218335,55,64,100,0,0.78125
2026-01-29,Central Connecticut,Wagner,1.5,4.5,0.34766868295216846,62,55,100,195,0.47619047619047616
2026-01-29,Southeast Missouri,Western Illinois,9.5,9.5,0.1709407268562727,78,74,,,0.2173913043478261
2026-01-30,Kent State,Akron,-11.5,-9.5,0.845142974098658,52,69,100,0,0.8928571428571428
2026-01-30,Harvard,Brown,1.5,1.5,0.4706525470434789,69,59,,,0.47619047619047616
2026-01-30,Marist,Canisius,10.5,11.5,0.10517970317693215,88,86,100,0,0.16666666666666666
2026-01-30,Rice,Charlotte,-6.5,-5.5,0.7033314293478691,70,80,100,0,0.7352941176470588
2026-01-30,Pennsylvania,Columbia,-5.5,-6.5,0.7385090173505766,67,72,100,0,0.6944444444444444
2026-01-30,Princeton,Cornell,-5.5,-9.5,0.8526422990494056,64,87,100,195,0.6993006993006994
2026-01-30,Northern Kentucky,Detroit-Mercy,5.5,3.5,0.3781621912403391,77,90,100,195,0.31746031746031744
2026-01-30,Boise State,Grand Canyon,-1.5,-1.5,0.5401277456210188,69,86,,,0.5555555555555556
2026-01-30,Cleveland State,Green Bay,-7.5,-6.5,0.7523727180340218,89,82,100,191,0.78125
2026-01-30,Fairfield,Iona,-3.5,-3.5,0.6269552719022269,71,70,,,0.6369426751592356
2026-01-30,Rider,Manhattan,-6.5,-10.5,0.8554304575260436,90,95,100,0,0.7518796992481203
2026-01-30,Michigan,Michigan State,1.5,-2.5,0.5680216601832031,83,71,100,0,0.48780487804878053
2026-01-30,Wright State,Milwaukee,3.5,5.5,0.2870635152501364,76,69,100,187,0.4166666666666667
2026-01-30,UNLV,Nevada,-9.5,-9.5,0.8422081494665676,76,89,,,0.8333333333333334
2026-01-30,Siena,Niagara,8.5,11.5,0.10941395026514344,82,79,100,0,0.20833333333333334
2026-01-30,Sacred Heart,Quinnipiac,-8.5,-6.5,0.7636985789177549,98,91,100,191,0.8064516129032259
2026-01-30,Dayton,Saint Louis,-10.5,-15.5,0.9518263791227427,71,102,100,187,0.8928571428571428
2026-01-30,Mount St. Mary's,Saint Peter's,-7.5,-10.5,0.8684079520474288,58,66,100,195,0.7633587786259541
2026-01-29,Georgia Southern,Louisiana-Monroe,12.5,8.5,0.18034568481196933,79,76,100,187,0.14285714285714285
2026-01-30,Loyola (IL),VCU,-18.5,-24.5,0.9956561335748624,75,89,100,0,0.9803921568627451
2026-01-30,Providence,Villanova,-8.5,-8.5,0.8220458335891465,73,87,,,0.8064516129032259
2026-01-30,Dartmouth,Yale,-14.5,-12.5,0.911994448713803,68,83,100,0,0.9523809523809523
2026-01-30,IU Indy,Youngstown State,-10.5,-14.5,0.94334320946633,76,85,100,0,0.8849557522123894
2026-01-31,Southern Utah,Abilene Christian,-6.5,-7.5,0.7246102910150345,79,76,100,0,0.7042253521126761
2026-01-31,Fresno State,Air Force,9.5,13.5,0.06045596279404275,79,62,100,195,0.20833333333333334
2026-01-31,Bethune-Cookman,Alabama State,2.5,1.5,0.34870265616236584,69,54,100,0,0.46511627906976744
2026-01-31,Southern,Alcorn State,6.5,5.5,0.3200512271809208,73,78,100,191,0.29411764705882354
2026-01-31,Lafayette,American,-7.5,-15.5,0.9391497436935156,67,65,100,0,0.7633587786259541
2026-01-31,Arizona,Arizona State,14.5,12.5,0.10540065584818326,87,74,100,187,0.1111111111111111
2026-01-31,Kentucky,Arkansas,-6.5,-7.5,0.7276471318596738,85,77,100,0,0.7751937984496123
2026-01-31,Marshall,Arkansas State,-4.5,-1.5,0.4766973068520952,70,61,100,195,0.6535947712418301
2026-01-31,Holy Cross,Army,-2.5,-2.5,0.6059924062121488,68,69,,,0.591715976331361
2026-01-31,Queens University,Bellarmine,5.5,2.5,0.47970702971056234,75,78,100,195,0.3333333333333333
2026-01-31,Murray State,Belmont,-4.5,-3.5,0.6938706144435289,86,103,100,0,0.6944444444444444
2026-01-31,Virginia,Boston College,13.5,12.5,0.11647095336189839,73,66,100,191,0.1111111111111111
2026-01-31,New Hampshire,Bryant,1.5,-0.5,0.5653287971133045,84,92,100,183,0.5128205128205129
2026-01-31,Boston University,Bucknell,1.5,3.5,0.4439788599862373,97,103,100,0,0.5
2026-01-31,Ohio,Buffalo,-3.5,-7.5,0.725376509323429,95,83,100,0,0.6289308176100629
2026-01-31,Georgetown,Butler,-5.5,-5.5,0.631396977996462,77,64,,,0.7246376811594204
2026-01-31,UC Davis,Cal State Bakersfield,5.5,7.5,0.20610318120357718,80,72,100,187,0.35714285714285715
2026-01-31,UC San Diego,Cal State Northridge,2.5,2.5,0.5184924739403403,64,81,,,0.4444444444444444
2026-01-31,LIU,Central Connecticut,3.5,-2.5,0.5061611969459541,80,59,100,0,0.4166666666666667
2026-01-31,Bowling Green,Central Michigan,9.5,7.5,0.29077875454675806,59,62,100,183,0.25
2026-01-31,Mercyhurst,Chicago State,5.5,10.5,0.22229176004991125,74,78,100,0,0.3333333333333333
2026-01-31,Pittsburgh,Clemson,-12.5,-12.5,0.9123544197272954,52,63,,,0.9259259259259258
2026-01-31,UConn,Creighton,6.5,7.5,0.17903660996689363,85,58,100,187,0.29411764705882354
2026-01-31,Maryland-Eastern Shore,Delaware State,1.5,5.5,0.31806695503229976,57,65,100,0,0.47619047619047616
2026-01-31,Omaha,Denver,-2.5,0.5,0.4994922554165663,84,82,100,187,0.591715976331361
2026-01-31,Bradley,Drake,-1.5,-3.5,0.5394749749320884,87,73,100,0,0.5464480874316939
2026-01-31,North Carolina A&T,Drexel,-7.5,-7.5,0.7939357953955567,60,61,,,0.7751937984496123
2026-01-31,Southeast Missouri,Eastern Illinois,4.5,-2.5,0.4900445253023409,77,59,100,0,0.37037037037037035
2026-01-31,Stony Brook,Elon,-4.5,-3.5,0.5650469568974139,72,68,100,195,0.6493506493506493
2026-01-31,Stanford,Florida State,-2.5,-0.5,0.5341784639394553,80,88,100,0,0.5747126436781609
2026-01-31,Robert Morris,Fort Wayne,-2.5,-3.5,0.7020210673394363,71,83,100,195,0.5847953216374269
2026-01-31,Fordham,George Washington,-11.5,-10.5,0.8208456460533384,79,65,100,187,0.9009009009009008
2026-01-31,Texas A&M,Georgia,-3.5,-5.5,0.6719204155321514,92,77,100,0,0.6369426751592356
2026-01-31,North Carolina,Georgia Tech,10.5,7.5,0.22137563776339397,91,75,100,0,0.18181818181818182
2026-01-31,Saint Mary's,Gonzaga,-9.5,-10.5,0.8762438050163546,65,73,100,0,0.8771929824561404
2026-01-31,Cincinnati,Houston,-13.5,-11.5,0.911670078637047,54,76,100,0,0.9433962264150942
2026-01-31,Norfolk State,Howard,-6.5,-4.5,0.7871329866081762,60,88,100,0,0.7462686567164178
2026-01-31,UT Rio Grande Valley,Incarnate Word,-1.5,1.5,0.41351256562088334,106,93,100,195,0.5464480874316939
2026-01-31,Valparaiso,Indiana State,-2.5,-0.5,0.47893436326049066,76,72,100,200,0.5747126436781609
2026-01-31,Grambling State,Jackson State,2.5,5.5,0.285810199504706,69,66,100,200,0.425531914893617
2026-01-31,Florida Gulf Coast,Jacksonville,1.5,-4.5,0.6155361415291742,68,49,100,0,0.48780487804878053
2026-01-31,BYU,Kansas,-3.5,-6.5,0.7830734978035779,82,90,100,187,0.6369426751592356
2026-01-31,New Mexico State,Kennesaw State,-1.5,-4.5,0.7736513817451127,53,76,100,191,0.5555555555555556
2026-01-31,Saint Joseph's,La Salle,1.5,3.5,0.33592004964070454,67,58,100,191,0.48780487804878053
2026-01-31,Stonehill,Le Moyne,-4.5,-7.5,0.7069491524748829,65,54,100,0,0.6666666666666666
2026-01-31,Colgate,LeHigh,1.5,5.5,0.34343324351343374,76,77,100,0,0.47619047619047616
2026-01-31,Hawaii,Long Beach State,7.5,5.5,0.28108220377053794,89,82,100,187,0.2777777777777778
2026-01-31,High Point,Longwood,10.5,7.5,0.24586096825898363,71,59,100,0,0.2173913043478261
2026-01-31,SMU,Louisville,-9.5,-6.5,0.7784922718673455,74,88,100,0,0.8333333333333334
2026-01-31,Santa Clara,Loyola Marymount,9.5,5.5,0.2384302455765872,104,73,100,0,0.19047619047619047
2026-01-31,Eastern Michigan,Massachusetts,-7.5,-7.5,0.7666827426777121,67,70,,,0.78125
2026-01-31,VMI,Mercer,-17.5,-23.5,0.9949764205279851,81,95,100,0,0.9803921568627451
2026-01-31,Northern Illinois,Miami (OH),-17.5,-22.5,0.9924284845047727,61,85,100,195,0.9803921568627451
2026-01-31,California,Miami (FL),-10.5,-5.5,0.6743388267097874,86,85,100,187,0.8849557522123894
2026-01-31,Western Kentucky,Middle Tennessee,-7.5,-6.5,0.6777509182240624,65,60,100,195,0.7518796992481203
2026-01-31,Jacksonville State,Missouri State,-4.5,1.5,0.5491122660354233,67,74,100,0,0.6622516556291391
2026-01-31,Mississippi St.,Missouri,-7.5,-7.5,0.7974298939955045,79,84,,,0.7633587786259541
2026-01-31,Hofstra,Monmouth,1.5,6.5,0.23317078255995427,73,57,100,183,0.5
2026-01-31,Lindenwood,Morehead State,2.5,-0.5,0.535061661928198,79,78,100,187,0.46511627906976744
2026-01-31,Eastern Washington,Northern Colorado,-5.5,-11.5,0.871144558946273,71,74,100,0,0.7042253521126761
2026-01-31,Loyola (MD),Navy,-9.5,-14.5,0.9489028703457628,71,87,100,191,0.8474576271186441
2026-01-31,Northwestern State,New Orleans,-3.5,-4.5,0.7171664576377309,64,75,100,187,0.6369426751592356
2026-01-31,Lipscomb,North Florida,12.5,10.5,0.14532264851140098,100,94,100,187,0.17391304347826086
2026-01-31,UAB,North Texas,-1.5,-1.5,0.575164593286969,72,68,,,0.5464480874316939
2026-01-31,Charleston,Northeastern,3.5,5.5,0.2860368820899788,89,84,100,195,0.4081632653061224
2026-01-31,Idaho,Northern Arizona,5.5,3.5,0.302527366827529,79,62,100,0,0.35714285714285715
2026-01-31,Evansville,Northern Iowa,-10.5,-16.5,0.9617658185560689,55,71,100,183,0.8928571428571428
2026-01-31,Washington,Northwestern,-1.5,-4.5,0.5970605817888643,76,62,100,0,0.5555555555555556
2026-01-31,Texas,Oklahoma,-1.5,-1.5,0.5155843344646388,79,69,,,0.53475935828877
2026-01-31,Montana State,Portland State,-3.5,-4.5,0.7022731109983489,54,63,100,183,0.6493506493506493
2026-01-31,Texas Southern,Prairie View A&M,-1.5,-4.5,0.7171391226239548,78,85,100,183,0.5747126436781609
2026-01-31,Radford,Presbyterian,-2.5,-2.5,0.5578479230532387,93,84,,,0.5988023952095809
2026-01-31,Davidson,Richmond,-2.5,-3.5,0.5345569982322381,79,54,100,0,0.591715976331361
2026-01-31,Montana,Sacramento State,3.5,5.5,0.35065394321689103,79,86,100,0,0.3921568627450981
2026-01-31,Louisiana Tech,Sam Houston State,-10.5,-10.5,0.8984099091724941,67,83,,,0.8771929824561404
2026-01-31,Oregon State,San Diego,-2.5,-5.5,0.6611323727407292,78,76,100,0,0.5847953216374269
2026-01-31,Pacific,San Francisco,-4.5,0.5,0.5105338070226055,82,87,100,0,0.6666666666666666
2026-01-31,New Mexico,San Jose State,14.5,14.5,0.07480079299321662,90,80,,,0.1
2026-01-31,Marquette,Seton Hall,-8.5,-10.5,0.8368532111872399,64,69,100,0,0.8064516129032259
2026-01-31,Georgia State,South Alabama,-5.5,-9.5,0.8267691878759873,67,69,100,0,0.6944444444444444
2026-01-31,LSU,South Carolina,2.5,1.5,0.4285653804740508,92,87,100,0,0.45454545454545453
2026-01-31,North Dakota State,South Dakota,7.5,8.5,0.22407031556888346,89,84,100,0,0.2777777777777778
2026-01-31,Oral Roberts,South Dakota State,-13.5,-14.5,0.9609602310888349,72,95,100,191,0.9345794392523364
2026-01-31,Illinois-Chicago,Southern Illinois,-3.5,-1.5,0.5198100148478519,68,66,100,187,0.6493506493506493
2026-01-31,SIU-Edwardsville,Southern Indiana,1.5,9.5,0.1348528086696439,58,46,100,191,0.48780487804878053
2026-01-31,James Madison,Southern Miss,1.5,-1.5,0.6027862614781707,65,73,100,183,0.5128205128205129
2026-01-31,George Mason,St. Bonaventure,-1.5,4.5,0.3685063331239633,77,73,100,200,0.5464480874316939
2026-01-31,North Alabama,Stetson,-2.5,-6.5,0.7284531565598162,68,66,100,0,0.5988023952095809
2026-01-31,Notre Dame,Syracuse,-4.5,-3.5,0.7054525658891648,72,86,100,0,0.6756756756756757
2026-01-31,Utah Tech,Tarleton State,-1.5,-2.5,0.4916807811187389,65,59,100,0,0.53475935828877
2026-01-31,South Florida,Temple,7.5,5.5,0.3785460618202663,78,79,100,187,0.27027027027027023
2026-01-31,Little Rock,Tennessee Tech,1.5,-0.5,0.5377984589609152,77,87,100,191,0.48780487804878053
2026-01-31,Auburn,Tennessee,-5.5,-8.5,0.8249244628504278,69,77,100,191,0.7246376811594204
2026-01-31,Old Dominion,Texas State,-1.5,-6.5,0.7961467709401373,64,81,100,200,0.53475935828877
2026-01-31,UNC Greensboro,The Citadel,2.5,-0.5,0.5073169413016623,66,71,100,191,0.45454545454545453
2026-01-31,Ball State,Toledo,-8.5,-12.5,0.9262743044739189,55,73,100,183,0.8064516129032259
2026-01-31,Hampton,Towson,-8.5,-6.5,0.8213974290024216,50,82,100,0,0.78125
2026-01-31,Appalachian State,Troy,-7.5,-9.5,0.7233598485258734,66,44,100,0,0.7633587786259541
2026-01-31,Cal Poly,UC Riverside,-1.5,-3.5,0.5489904435898256,94,87,100,0,0.53475935828877
2026-01-31,Cal State Fullerton,UC Santa Barbara,-8.5,-8.5,0.8199722292327949,69,83,,,0.7633587786259541
2026-01-31,Texas Tech,UCF,4.5,1.5,0.5093078086042567,80,88,100,195,0.37037037037037035
2026-01-31,Indiana,UCLA,-3.5,-3.5,0.5930373062807492,98,97,,,0.6369426751592356
2026-01-31,Maine,Umass Lowell,-5.5,-9.5,0.8623336784933,77,91,100,195,0.7042253521126761
2026-01-31,Rutgers,USC,-13.5,-12.5,0.8910446131409606,75,78,100,191,0.9433962264150942
2026-01-01,California Baptist,Texas-Arlington,-1.5,-5.5,0.6530379411857873,51,63,100,200,0.53475935828877
2026-01-31,Delaware,UTEP,-4.5,-3.5,0.7117528737766257,55,70,100,0,0.6944444444444444
2026-01-31,San Diego State,Utah State,-5.5,-3.5,0.6487006354079989,66,71,100,200,0.7042253521126761
2026-01-31,Oklahoma State,Utah,1.5,4.5,0.29352665144844114,81,69,100,183,0.5
2026-01-31,NJIT,Vermont,-12.5,-10.5,0.8210103250014753,79,77,100,183,0.9433962264150942
2026-01-31,Duke,Virginia Tech,11.5,5.5,0.26958930809017245,72,58,100,0,0.15384615384615385
2026-01-31,Fairleigh Dickinson,Wagner,-1.5,-5.5,0.7401242132202005,72,75,100,200,0.5464480874316939
2026-01-31,NC State,Wake Forest,5.5,3.5,0.32979524240101044,96,78,100,0,0.3333333333333333
2026-01-31,Portland,Washington State,-8.5,-4.5,0.747916836095015,74,104,100,0,0.7751937984496123
2026-01-31,Idaho State,Weber State,-2.5,-6.5,0.7539002835969753,79,81,100,0,0.5747126436781609
2026-01-31,Baylor,West Virginia,-3.5,-4.5,0.6329601638513536,63,53,100,0,0.6211180124223602
2026-01-31,Tennessee-Martin,Western Illinois,8.5,13.5,0.04075422213056046,84,44,100,195,0.23809523809523808
2026-01-31,Campbell,William & Mary,-7.5,-15.5,0.9217422922183017,104,96,100,0,0.7751937984496123
2026-01-31,UNC Asheville,Winthrop,-8.5,-12.5,0.9305732602214731,71,84,100,183,0.8474576271186441
2026-01-31,Ohio State,Wisconsin,-3.5,-3.5,0.6396343063968848,82,92,,,0.6493506493506493
2026-01-31,Colorado State,Wyoming,-1.5,-1.5,0.5997125617062724,57,68,,,0.5747126436781609
2026-01-31,DePaul,Xavier,-4.5,-2.5,0.5732002811071949,66,68,100,200,0.6622516556291391
2026-02-01,Siena,Canisius,8.5,9.5,0.16892952931509797,78,63,100,200,0.20833333333333334
2026-02-01,TCU,Colorado,1.5,-0.5,0.50422923044636,61,87,100,191,0.48780487804878053
2026-02-01,Rhode Island,Duquesne,-2.5,-4.5,0.6557763037705693,61,76,100,191,0.591715976331361
2026-02-01,Quinnipiac,Fairfield,2.5,3.5,0.37744989519497774,72,65,100,187,0.45454545454545453
2026-02-01,East Carolina,Florida Atlantic,-10.5,-18.5,0.9748436786468766,76,75,100,0,0.8928571428571428
2026-02-01,Alabama,Florida,-8.5,-5.5,0.7075434037421063,77,100,100,0,0.8
2026-02-01,Chattanooga,Furman,-8.5,-7.5,0.7798957773774365,70,75,100,195,0.7936507936507936
2026-02-01,Wright State,Green Bay,4.5,6.5,0.25612658195196447,83,75,100,187,0.3921568627450981
2026-02-01,Iowa State,Kansas State,13.5,9.5,0.1695361172439689,95,61,100,0,0.125
2026-02-01,Purdue,Maryland,15.5,15.5,0.04430829850556528,93,63,,,0.09090909090909091
2026-02-01,Tulane,Memphis,-9.5,-9.5,0.8302651742073375,78,76,,,0.8474576271186441
2026-02-01,Sacred Heart,Merrimack,-6.5,-5.5,0.7053674267772712,58,75,100,0,0.7299270072992701
2026-02-01,Cleveland State,Milwaukee,-8.5,-4.5,0.679445269326284,90,88,100,187,0.8064516129032259
2026-02-01,Manhattan,Mount St. Mary's,-6.5,-6.5,0.7417230728487494,65,72,,,0.7352941176470588
2026-02-01,Illinois,Nebraska,-1.5,-2.5,0.5993363228825472,78,69,100,0,0.5555555555555556
2026-02-01,Marist,Niagara,8.5,12.5,0.08695012832508509,58,46,100,200,0.2
2026-02-01,Northern Kentucky,Oakland,-5.5,-7.5,0.7763228923401044,65,76,100,195,0.7042253521126761
2026-02-01,Iowa,Oregon,9.5,8.5,0.18016144449531613,84,66,100,0,0.17391304347826086
2026-02-01,Minnesota,Penn State,1.5,6.5,0.25751128942685697,75,77,100,0,0.5
